Rooms,Type,Price,Distance_from_CBD,Bathroom,Car_Spot,Region,Schooling_Facilities
2,u,560000.0,24.7,2.0,2.0,eastern metropolitan,202.0
3,h,585000.0,14.0,1.0,3.0,western metropolitan,229.0
2,u,440000.0,14.0,1.0,2.0,western metropolitan,229.0
4,h,1480000.0,6.4,2.0,2.0,western metropolitan,229.0
5,h,795000.0,23.3,2.0,2.0,eastern metropolitan,202.0
4,h,830000.0,23.3,2.0,2.0,eastern metropolitan,202.0
2,u,1310000.0,5.9,2.0,2.0,southern metropolitan,191.0
3,h,784000.0,16.3,1.0,1.0,northern metropolitan,239.0
3,h,660000.0,24.7,2.0,1.0,eastern victoria,95.0
2,u,540000.0,14.6,2.0,2.0,eastern metropolitan,202.0
2,h,907000.0,12.7,1.0,1.0,northern metropolitan,239.0
3,t,770000.0,12.7,1.0,1.0,northern metropolitan,239.0
2,t,600000.0,6.4,1.0,2.0,western metropolitan,229.0
3,h,830000.0,6.4,1.0,2.0,western metropolitan,229.0
5,h,2250000.0,5.9,3.0,2.0,southern metropolitan,191.0
4,h,2250000.0,5.9,3.0,2.0,southern metropolitan,191.0
5,h,2250000.0,5.9,3.0,3.0,southern metropolitan,191.0
4,t,1042000.0,8.4,2.0,1.0,southern metropolitan,191.0
4,h,2105000.0,8.4,2.0,2.0,southern metropolitan,191.0
3,h,1351000.0,8.4,1.0,3.0,southern metropolitan,191.0
2,h,527000.0,4.3,1.0,1.0,western metropolitan,229.0
4,h,1440000.0,4.3,3.0,2.0,western metropolitan,229.0
3,h,520000.0,17.4,1.0,1.0,northern metropolitan,239.0
3,h,445000.0,17.4,1.0,1.0,northern metropolitan,239.0
3,h,510500.0,17.4,1.0,2.0,northern metropolitan,239.0
3,h,480000.0,17.4,2.0,1.0,northern metropolitan,239.0
4,h,460000.0,17.4,2.0,2.0,northern metropolitan,239.0
2,u,1260000.0,2.7,1.0,1.0,northern metropolitan,239.0
2,u,650000.0,2.7,1.0,1.0,northern metropolitan,239.0
3,h,443000.0,24.7,1.0,3.0,western victoria,21.0
3,h,465000.0,24.7,2.0,3.0,northern victoria,36.0
3,t,1070000.0,20.0,2.0,2.0,south-eastern metropolitan,185.0
4,h,1530000.0,20.0,3.0,1.0,south-eastern metropolitan,185.0
4,h,1535000.0,20.0,2.0,2.0,south-eastern metropolitan,185.0
3,h,508000.0,24.7,2.0,1.0,northern metropolitan,239.0
4,h,720000.0,24.7,2.0,2.0,northern metropolitan,239.0
4,h,500000.0,24.7,2.0,2.0,northern metropolitan,239.0
2,u,1150000.0,3.0,2.0,2.0,southern metropolitan,191.0
4,h,2250000.0,3.0,2.0,1.0,southern metropolitan,191.0
4,h,737500.0,17.9,2.0,1.0,northern metropolitan,239.0
3,h,640000.0,17.9,2.0,3.0,northern metropolitan,239.0
3,h,665000.0,17.9,2.0,2.0,northern metropolitan,239.0
3,h,625000.0,17.9,1.0,2.0,northern metropolitan,239.0
3,h,590000.0,17.9,1.0,2.0,northern metropolitan,239.0
3,h,620000.0,17.9,2.0,2.0,northern metropolitan,239.0
2,h,845000.0,17.2,1.0,2.0,eastern metropolitan,202.0
3,h,720000.0,17.2,2.0,2.0,eastern metropolitan,202.0
3,t,820000.0,17.2,2.0,2.0,eastern metropolitan,202.0
4,h,1212000.0,17.2,2.0,2.0,eastern metropolitan,202.0
2,u,650000.0,17.2,2.0,2.0,eastern metropolitan,202.0
2,t,730000.0,17.2,2.0,2.0,eastern metropolitan,202.0
4,h,2250000.0,10.2,3.0,1.0,eastern metropolitan,202.0
2,u,700000.0,10.2,2.0,2.0,eastern metropolitan,202.0
5,h,980000.0,16.2,3.0,2.0,eastern metropolitan,202.0
3,h,1080500.0,16.2,2.0,2.0,eastern metropolitan,202.0
4,h,1835000.0,6.2,2.0,1.0,western metropolitan,229.0
3,h,1800000.0,6.2,2.0,2.0,western metropolitan,229.0
4,h,1683000.0,6.2,2.0,2.0,western metropolitan,229.0
4,h,1800000.0,6.2,2.0,2.0,western metropolitan,229.0
4,h,1782000.0,6.2,1.0,1.0,western metropolitan,229.0
2,u,607000.0,14.3,2.0,2.0,southern metropolitan,191.0
2,u,605000.0,14.3,2.0,2.0,southern metropolitan,191.0
3,h,1100000.0,14.3,1.0,3.0,southern metropolitan,191.0
2,u,540000.0,14.3,2.0,2.0,southern metropolitan,191.0
3,h,650000.0,24.7,1.0,2.0,eastern victoria,95.0
4,h,790000.0,24.7,2.0,1.0,eastern victoria,95.0
3,h,940000.0,24.7,2.0,2.0,eastern victoria,95.0
3,h,1055000.0,21.5,2.0,2.0,south-eastern metropolitan,185.0
4,h,1378000.0,14.2,1.0,1.0,eastern metropolitan,202.0
5,h,855000.0,14.2,2.0,2.0,eastern metropolitan,202.0
4,h,1092000.0,14.2,2.0,2.0,eastern metropolitan,202.0
4,h,1705000.0,14.2,2.0,2.0,eastern metropolitan,202.0
3,h,1000000.0,14.2,1.0,2.0,eastern metropolitan,202.0
3,h,1400000.0,14.2,1.0,2.0,eastern metropolitan,202.0
4,h,1500000.0,14.2,2.0,2.0,eastern metropolitan,202.0
3,h,960000.0,18.8,1.0,2.0,south-eastern metropolitan,185.0
3,h,1300000.0,10.1,2.0,1.0,southern metropolitan,191.0
2,u,415000.0,10.1,2.0,2.0,southern metropolitan,191.0
3,h,1352500.0,10.1,1.0,3.0,southern metropolitan,191.0
5,h,1680000.0,6.2,2.0,3.0,western metropolitan,229.0
2,u,530000.0,6.2,1.0,2.0,western metropolitan,229.0
2,h,850000.0,6.2,1.0,2.0,western metropolitan,229.0
2,t,625000.0,6.2,1.0,2.0,western metropolitan,229.0
3,h,1030000.0,6.2,1.0,3.0,western metropolitan,229.0
3,h,881000.0,6.2,1.0,1.0,western metropolitan,229.0
3,h,1355000.0,10.4,1.0,3.0,western metropolitan,229.0
4,h,1340000.0,10.4,3.0,2.0,western metropolitan,229.0
4,h,1300000.0,10.4,3.0,2.0,western metropolitan,229.0
3,h,680000.0,22.7,1.0,1.0,south-eastern metropolitan,185.0
3,u,617500.0,2.7,1.0,1.0,northern metropolitan,239.0
2,u,1605000.0,2.7,1.0,1.0,northern metropolitan,239.0
3,h,1270000.0,2.7,2.0,2.0,northern metropolitan,239.0
2,t,810000.0,2.7,1.0,1.0,northern metropolitan,239.0
2,h,940000.0,5.3,1.0,1.0,northern metropolitan,239.0
2,h,1010000.0,5.3,1.0,1.0,northern metropolitan,239.0
4,h,1750000.0,5.3,1.0,2.0,northern metropolitan,239.0
2,u,480000.0,5.3,1.0,1.0,northern metropolitan,239.0
3,h,1225000.0,5.3,1.0,1.0,northern metropolitan,239.0
3,h,2125000.0,5.3,1.0,1.0,northern metropolitan,239.0
2,u,415000.0,5.3,1.0,1.0,northern metropolitan,239.0
4,h,1610000.0,5.3,1.0,1.0,northern metropolitan,239.0
3,h,950000.0,15.4,1.0,3.0,eastern metropolitan,202.0
3,h,1115000.0,15.4,1.0,1.0,eastern metropolitan,202.0
3,u,650000.0,15.4,2.0,2.0,eastern metropolitan,202.0
3,h,1105000.0,15.4,2.0,1.0,eastern metropolitan,202.0
3,h,1099000.0,11.2,1.0,1.0,northern metropolitan,239.0
3,u,555000.0,11.2,1.0,1.0,northern metropolitan,239.0
3,u,780000.0,11.2,1.0,1.0,northern metropolitan,239.0
2,u,541000.0,11.2,1.0,1.0,northern metropolitan,239.0
3,h,905000.0,12.3,2.0,2.0,southern metropolitan,191.0
3,h,898000.0,15.5,1.0,1.0,south-eastern metropolitan,185.0
4,h,1100000.0,21.5,2.0,2.0,south-eastern metropolitan,185.0
2,u,562500.0,21.5,2.0,2.0,south-eastern metropolitan,185.0
2,u,660000.0,8.5,1.0,1.0,northern metropolitan,239.0
4,h,900000.0,8.5,1.0,1.0,northern metropolitan,239.0
2,h,852000.0,8.5,1.0,1.0,northern metropolitan,239.0
4,h,863000.0,8.5,2.0,2.0,northern metropolitan,239.0
2,h,636000.0,8.5,1.0,1.0,northern metropolitan,239.0
2,t,548000.0,8.5,1.0,1.0,northern metropolitan,239.0
3,h,830000.0,8.5,1.0,2.0,northern metropolitan,239.0
3,u,607000.0,24.7,2.0,2.0,south-eastern metropolitan,185.0
4,h,975000.0,24.7,2.0,2.0,south-eastern metropolitan,185.0
3,u,485000.0,14.7,1.0,2.0,western metropolitan,229.0
4,h,738000.0,14.7,2.0,2.0,western metropolitan,229.0
4,h,830000.0,14.7,2.0,2.0,western metropolitan,229.0
2,u,865000.0,3.5,2.0,2.0,southern metropolitan,191.0
3,h,1276000.0,3.5,1.0,1.0,southern metropolitan,191.0
4,h,1820000.0,3.5,1.0,2.0,southern metropolitan,191.0
3,u,1110000.0,3.5,2.0,2.0,southern metropolitan,191.0
2,u,1300000.0,3.5,2.0,2.0,southern metropolitan,191.0
4,h,2250000.0,4.6,3.0,2.0,southern metropolitan,191.0
2,u,788000.0,4.6,2.0,2.0,southern metropolitan,191.0
2,h,1350000.0,4.6,2.0,1.0,southern metropolitan,191.0
2,u,720000.0,4.6,2.0,2.0,southern metropolitan,191.0
3,h,950000.0,8.4,1.0,1.0,northern metropolitan,239.0
2,t,635000.0,8.4,1.0,2.0,northern metropolitan,239.0
3,h,1000000.0,8.4,1.0,1.0,northern metropolitan,239.0
3,h,1250000.0,8.4,2.0,1.0,northern metropolitan,239.0
3,h,870000.0,8.4,1.0,3.0,northern metropolitan,239.0
3,h,1085000.0,8.4,1.0,2.0,northern metropolitan,239.0
3,h,752000.0,8.4,1.0,1.0,northern metropolitan,239.0
2,u,415000.0,8.4,1.0,1.0,northern metropolitan,239.0
2,h,1530000.0,3.5,2.0,1.0,northern metropolitan,239.0
3,u,725000.0,12.0,1.0,1.0,northern metropolitan,239.0
2,u,570000.0,12.0,1.0,1.0,northern metropolitan,239.0
3,h,1022000.0,12.0,1.0,3.0,northern metropolitan,239.0
2,h,445000.0,12.0,1.0,1.0,northern metropolitan,239.0
2,h,730000.0,12.0,2.0,2.0,northern metropolitan,239.0
3,h,730000.0,12.0,1.0,2.0,northern metropolitan,239.0
3,h,947500.0,12.0,1.0,2.0,northern metropolitan,239.0
3,t,691000.0,12.0,2.0,1.0,northern metropolitan,239.0
2,t,626000.0,12.0,1.0,1.0,northern metropolitan,239.0
2,u,591501.0,12.0,1.0,1.0,northern metropolitan,239.0
3,h,800000.0,12.0,1.0,1.0,northern metropolitan,239.0
3,h,651000.0,12.0,2.0,1.0,northern metropolitan,239.0
3,h,1029000.0,12.0,1.0,1.0,northern metropolitan,239.0
2,h,522500.0,12.0,1.0,1.0,northern metropolitan,239.0
3,h,728000.0,12.0,1.0,1.0,northern metropolitan,239.0
3,h,1798000.0,2.7,2.0,1.0,northern metropolitan,239.0
2,t,1000000.0,2.7,1.0,1.0,northern metropolitan,239.0
3,h,1150000.0,2.7,2.0,1.0,northern metropolitan,239.0
3,t,1150000.0,2.7,2.0,1.0,northern metropolitan,239.0
3,h,2210000.0,2.7,3.0,2.0,northern metropolitan,239.0
2,u,415000.0,2.7,1.0,1.0,northern metropolitan,239.0
2,u,415000.0,2.7,1.0,1.0,northern metropolitan,239.0
2,u,415000.0,2.7,1.0,1.0,northern metropolitan,239.0
3,h,1530000.0,2.7,1.0,3.0,northern metropolitan,239.0
4,u,1075000.0,2.7,1.0,1.0,northern metropolitan,239.0
2,u,711650.0,2.7,1.0,1.0,northern metropolitan,239.0
3,h,1290000.0,2.7,1.0,1.0,northern metropolitan,239.0
3,u,1250000.0,2.7,1.0,1.0,northern metropolitan,239.0
3,t,760000.0,19.9,2.0,2.0,eastern metropolitan,202.0
5,h,1225000.0,19.9,2.0,2.0,eastern metropolitan,202.0
3,h,1013000.0,19.9,2.0,2.0,eastern metropolitan,202.0
4,h,955000.0,19.9,3.0,3.0,eastern metropolitan,202.0
3,h,880000.0,19.9,1.0,2.0,eastern metropolitan,202.0
3,h,790000.0,21.3,2.0,2.0,eastern metropolitan,202.0
4,h,1100000.0,19.9,2.0,2.0,eastern metropolitan,202.0
4,h,970000.0,19.9,2.0,2.0,eastern metropolitan,202.0
2,u,782000.0,7.2,2.0,2.0,southern metropolitan,191.0
3,h,860000.0,23.8,1.0,2.0,western metropolitan,229.0
3,h,675000.0,23.8,2.0,3.0,western metropolitan,229.0
3,h,1330000.0,8.9,1.0,3.0,eastern metropolitan,202.0
3,t,720000.0,8.9,2.0,2.0,eastern metropolitan,202.0
5,h,750000.0,23.5,3.0,2.0,south-eastern metropolitan,185.0
4,h,577500.0,20.6,2.0,2.0,northern metropolitan,239.0
4,h,600000.0,20.6,2.0,2.0,northern metropolitan,239.0
3,h,1800000.0,15.2,2.0,3.0,southern metropolitan,191.0
3,h,960000.0,24.7,2.0,2.0,south-eastern metropolitan,185.0
3,h,955000.0,24.7,2.0,2.0,south-eastern metropolitan,185.0
4,h,499000.0,24.7,2.0,1.0,south-eastern metropolitan,185.0
3,h,1020000.0,5.1,1.0,1.0,western metropolitan,229.0
4,h,1085000.0,5.1,1.0,1.0,western metropolitan,229.0
4,h,1030000.0,6.2,3.0,2.0,western metropolitan,229.0
2,h,1087000.0,2.7,1.0,1.0,southern metropolitan,191.0
3,h,2250000.0,2.7,2.0,1.0,southern metropolitan,191.0
3,h,1640000.0,2.7,2.0,1.0,southern metropolitan,191.0
4,h,2000000.0,2.7,3.0,1.0,southern metropolitan,191.0
3,h,2000000.0,2.7,1.0,1.0,southern metropolitan,191.0
2,h,1840000.0,2.7,1.0,1.0,southern metropolitan,191.0
3,h,635000.0,20.5,2.0,2.0,northern metropolitan,239.0
4,h,675000.0,20.5,1.0,1.0,northern metropolitan,239.0
3,u,415000.0,20.5,1.0,1.0,northern metropolitan,239.0
3,h,681000.0,20.5,2.0,2.0,northern metropolitan,239.0
4,h,702000.0,20.5,2.0,2.0,northern metropolitan,239.0
3,h,2160000.0,2.7,2.0,1.0,southern metropolitan,191.0
2,u,465000.0,2.7,2.0,2.0,southern metropolitan,191.0
3,h,1950000.0,2.7,1.0,1.0,southern metropolitan,191.0
2,u,450000.0,2.7,2.0,2.0,southern metropolitan,191.0
2,u,560000.0,2.7,2.0,2.0,southern metropolitan,191.0
2,u,730000.0,2.7,2.0,2.0,southern metropolitan,191.0
3,h,861000.0,20.8,1.0,3.0,south-eastern metropolitan,185.0
3,h,1100000.0,20.8,1.0,2.0,south-eastern metropolitan,185.0
3,u,570000.0,20.8,2.0,2.0,south-eastern metropolitan,185.0
3,h,1120000.0,20.8,1.0,2.0,south-eastern metropolitan,185.0
3,h,753000.0,20.8,1.0,2.0,south-eastern metropolitan,185.0
3,h,810000.0,20.8,1.0,1.0,south-eastern metropolitan,185.0
3,h,475000.0,14.0,1.0,1.0,western metropolitan,229.0
3,h,670000.0,14.0,1.0,1.0,western metropolitan,229.0
2,u,436500.0,14.0,1.0,2.0,western metropolitan,229.0
3,h,901000.0,14.0,1.0,2.0,western metropolitan,229.0
3,h,651000.0,14.0,1.0,2.0,western metropolitan,229.0
4,h,2250000.0,5.0,2.0,1.0,southern metropolitan,191.0
2,u,713000.0,5.0,2.0,2.0,southern metropolitan,191.0
5,h,2250000.0,8.2,3.0,2.0,western metropolitan,229.0
3,h,498000.0,24.7,1.0,2.0,western metropolitan,229.0
4,h,592000.0,24.7,2.0,2.0,western metropolitan,229.0
3,h,545000.0,24.7,1.0,3.0,western metropolitan,229.0
4,h,578000.0,24.7,3.0,2.0,western metropolitan,229.0
3,h,792500.0,10.5,1.0,3.0,western metropolitan,229.0
3,h,574000.0,10.5,1.0,2.0,western metropolitan,229.0
2,t,520000.0,10.5,1.0,2.0,western metropolitan,229.0
3,h,805000.0,10.5,1.0,1.0,western metropolitan,229.0
3,h,750000.0,10.5,1.0,3.0,western metropolitan,229.0
2,h,600000.0,10.5,1.0,2.0,western metropolitan,229.0
4,h,700000.0,10.5,2.0,1.0,western metropolitan,229.0
3,h,695000.0,10.5,1.0,2.0,western metropolitan,229.0
3,u,571500.0,10.5,1.0,2.0,western metropolitan,229.0
3,h,760000.0,10.5,1.0,1.0,western metropolitan,229.0
3,h,613000.0,10.5,1.0,1.0,western metropolitan,229.0
3,t,535000.0,10.5,2.0,2.0,western metropolitan,229.0
3,t,510000.0,10.5,1.0,1.0,western metropolitan,229.0
3,h,830000.0,10.5,1.0,1.0,western metropolitan,229.0
3,h,1635000.0,10.2,2.0,3.0,southern metropolitan,191.0
3,h,2125000.0,10.2,1.0,3.0,southern metropolitan,191.0
4,h,2250000.0,10.2,3.0,2.0,southern metropolitan,191.0
3,h,1141000.0,10.2,2.0,2.0,southern metropolitan,191.0
5,h,2220000.0,10.2,1.0,3.0,southern metropolitan,191.0
3,h,465000.0,18.4,2.0,2.0,western metropolitan,229.0
4,h,720000.0,18.0,2.0,2.0,western metropolitan,229.0
3,h,655000.0,18.0,2.0,2.0,western metropolitan,229.0
4,h,1488000.0,15.5,2.0,2.0,eastern metropolitan,202.0
3,h,1390000.0,15.5,2.0,2.0,eastern metropolitan,202.0
4,h,1370000.0,15.5,2.0,2.0,eastern metropolitan,202.0
3,h,1496000.0,15.5,2.0,2.0,eastern metropolitan,202.0
3,h,1260000.0,12.4,1.0,1.0,eastern metropolitan,202.0
3,u,900000.0,12.4,2.0,2.0,eastern metropolitan,202.0
3,u,903500.0,12.4,2.0,2.0,eastern metropolitan,202.0
3,h,920000.0,15.3,1.0,2.0,northern metropolitan,239.0
3,h,639000.0,15.3,1.0,2.0,northern metropolitan,239.0
3,u,440000.0,15.3,1.0,1.0,northern metropolitan,239.0
3,h,670000.0,15.3,1.0,1.0,northern metropolitan,239.0
3,h,670000.0,15.3,1.0,2.0,northern metropolitan,239.0
3,h,1530000.0,7.0,1.0,2.0,northern metropolitan,239.0
3,t,735000.0,7.0,2.0,2.0,northern metropolitan,239.0
3,h,1190000.0,7.0,1.0,1.0,northern metropolitan,239.0
2,h,816000.0,7.0,1.0,2.0,northern metropolitan,239.0
2,h,597000.0,7.0,1.0,1.0,northern metropolitan,239.0
3,h,1185000.0,7.0,2.0,2.0,northern metropolitan,239.0
3,u,955000.0,4.1,2.0,2.0,southern metropolitan,191.0
3,h,2250000.0,4.1,2.0,1.0,southern metropolitan,191.0
3,u,910000.0,4.1,2.0,2.0,southern metropolitan,191.0
4,h,2250000.0,4.1,1.0,2.0,southern metropolitan,191.0
2,h,972000.0,4.3,1.0,3.0,western metropolitan,229.0
4,h,1450000.0,4.3,2.0,2.0,western metropolitan,229.0
2,h,1100000.0,4.3,1.0,1.0,western metropolitan,229.0
2,t,415000.0,18.4,1.0,2.0,western metropolitan,229.0
4,h,1010000.0,17.2,1.0,2.0,eastern metropolitan,202.0
4,h,1145000.0,17.2,2.0,2.0,eastern metropolitan,202.0
2,u,625000.0,17.2,2.0,2.0,eastern metropolitan,202.0
3,h,942000.0,17.2,2.0,2.0,eastern metropolitan,202.0
3,h,1120000.0,17.2,2.0,2.0,eastern metropolitan,202.0
4,h,1150000.0,8.9,2.0,2.0,eastern metropolitan,202.0
3,h,903000.0,14.7,2.0,2.0,eastern metropolitan,202.0
3,h,820000.0,14.7,1.0,2.0,eastern metropolitan,202.0
3,h,980000.0,14.7,2.0,2.0,eastern metropolitan,202.0
3,h,900500.0,14.7,1.0,2.0,eastern metropolitan,202.0
5,h,2250000.0,21.1,3.0,3.0,eastern metropolitan,202.0
3,h,730000.0,14.5,1.0,1.0,northern metropolitan,239.0
3,h,760000.0,14.5,2.0,2.0,northern metropolitan,239.0
3,h,538000.0,14.7,2.0,1.0,western metropolitan,229.0
2,h,447500.0,14.7,1.0,2.0,western metropolitan,229.0
4,h,470000.0,14.7,1.0,2.0,western metropolitan,229.0
3,h,474000.0,14.7,2.0,1.0,western metropolitan,229.0
4,h,490000.0,14.7,2.0,2.0,western metropolitan,229.0
3,h,491500.0,14.7,1.0,2.0,western metropolitan,229.0
4,h,580000.0,14.7,2.0,2.0,western metropolitan,229.0
3,h,430000.0,14.7,1.0,2.0,western metropolitan,229.0
2,u,415000.0,6.4,1.0,2.0,western metropolitan,229.0
3,h,765000.0,6.4,1.0,1.0,western metropolitan,229.0
4,h,1205000.0,6.4,2.0,1.0,western metropolitan,229.0
4,h,1230000.0,6.4,2.0,2.0,western metropolitan,229.0
2,h,1200000.0,3.1,1.0,1.0,northern metropolitan,239.0
4,h,595000.0,16.5,1.0,3.0,northern metropolitan,239.0
3,h,575000.0,16.5,1.0,1.0,northern metropolitan,239.0
2,h,466000.0,16.5,1.0,1.0,northern metropolitan,239.0
3,h,1150000.0,16.7,2.0,2.0,south-eastern metropolitan,185.0
4,h,1800000.0,16.7,3.0,2.0,south-eastern metropolitan,185.0
4,h,1280000.0,16.7,3.0,2.0,south-eastern metropolitan,185.0
4,h,950000.0,16.7,2.0,2.0,south-eastern metropolitan,185.0
4,h,1600000.0,6.8,3.0,2.0,western metropolitan,229.0
3,h,1570000.0,6.8,2.0,2.0,western metropolitan,229.0
3,h,1450000.0,6.8,1.0,1.0,western metropolitan,229.0
5,h,1924000.0,6.8,3.0,2.0,western metropolitan,229.0
4,h,2250000.0,6.8,1.0,2.0,western metropolitan,229.0
3,h,1150000.0,6.8,2.0,2.0,western metropolitan,229.0
3,h,1150000.0,6.8,2.0,2.0,western metropolitan,229.0
3,t,1000000.0,6.8,1.0,2.0,western metropolitan,229.0
4,h,2250000.0,4.6,3.0,1.0,southern metropolitan,191.0
3,h,600000.0,24.7,2.0,2.0,northern metropolitan,239.0
4,h,615000.0,24.7,2.0,2.0,northern metropolitan,239.0
4,h,535000.0,24.7,2.0,2.0,western metropolitan,229.0
4,h,651000.0,24.7,1.0,2.0,western metropolitan,229.0
3,h,421000.0,24.7,1.0,1.0,western metropolitan,229.0
4,h,510000.0,24.7,2.0,2.0,western metropolitan,229.0
3,h,825000.0,12.7,1.0,1.0,northern metropolitan,239.0
3,h,1090000.0,6.3,1.0,2.0,western metropolitan,229.0
3,h,1125000.0,6.3,1.0,1.0,western metropolitan,229.0
3,h,1575000.0,6.3,1.0,3.0,western metropolitan,229.0
2,u,525000.0,6.3,1.0,2.0,western metropolitan,229.0
2,h,939000.0,6.3,1.0,2.0,western metropolitan,229.0
3,h,855000.0,6.3,1.0,2.0,western metropolitan,229.0
3,h,1200000.0,6.3,1.0,1.0,western metropolitan,229.0
3,u,1755000.0,3.0,1.0,1.0,northern metropolitan,239.0
3,h,640000.0,10.4,2.0,1.0,western metropolitan,229.0
2,h,572000.0,10.4,1.0,2.0,western metropolitan,229.0
2,u,690000.0,3.0,2.0,2.0,southern metropolitan,191.0
2,h,655000.0,10.5,1.0,2.0,western metropolitan,229.0
3,t,600000.0,10.5,2.0,2.0,western metropolitan,229.0
2,u,415000.0,10.5,1.0,2.0,western metropolitan,229.0
4,h,2250000.0,5.7,2.0,2.0,northern metropolitan,239.0
2,u,452000.0,11.0,1.0,2.0,western metropolitan,229.0
3,h,632500.0,15.5,1.0,3.0,western metropolitan,229.0
3,h,860000.0,9.4,2.0,2.0,western metropolitan,229.0
3,h,641000.0,12.8,1.0,3.0,western metropolitan,229.0
4,h,2250000.0,6.3,3.0,2.0,southern metropolitan,191.0
3,t,1115000.0,6.3,2.0,2.0,southern metropolitan,191.0
3,h,1320000.0,4.3,1.0,2.0,western metropolitan,229.0
3,t,953000.0,4.3,1.0,2.0,western metropolitan,229.0
3,h,1080000.0,4.3,2.0,2.0,western metropolitan,229.0
4,h,1341000.0,4.3,1.0,2.0,western metropolitan,229.0
3,h,1554000.0,10.2,2.0,3.0,southern metropolitan,191.0
4,h,1850000.0,10.2,3.0,2.0,southern metropolitan,191.0
5,h,1975000.0,10.2,3.0,2.0,southern metropolitan,191.0
4,h,1185500.0,10.2,2.0,2.0,southern metropolitan,191.0
4,h,1110500.0,21.5,3.0,2.0,south-eastern metropolitan,185.0
3,h,750000.0,21.5,1.0,1.0,south-eastern metropolitan,185.0
4,h,550000.0,16.5,2.0,2.0,northern metropolitan,239.0
4,h,805000.0,16.5,2.0,2.0,northern metropolitan,239.0
3,h,1000000.0,9.5,1.0,3.0,western metropolitan,229.0
3,h,810000.0,9.5,1.0,2.0,western metropolitan,229.0
4,h,820000.0,9.5,1.0,1.0,western metropolitan,229.0
3,t,700000.0,9.5,1.0,2.0,western metropolitan,229.0
3,h,1467500.0,6.4,1.0,2.0,southern metropolitan,191.0
2,u,515000.0,6.4,2.0,2.0,southern metropolitan,191.0
4,h,1550000.0,6.4,2.0,2.0,southern metropolitan,191.0
2,u,584000.0,6.4,2.0,2.0,southern metropolitan,191.0
2,h,1160000.0,6.4,1.0,2.0,southern metropolitan,191.0
5,h,2250000.0,7.9,3.0,2.0,southern metropolitan,191.0
2,t,700000.0,7.9,2.0,2.0,southern metropolitan,191.0
2,h,1380000.0,7.9,2.0,2.0,southern metropolitan,191.0
2,u,896000.0,7.9,2.0,2.0,southern metropolitan,191.0
4,h,2250000.0,9.7,3.0,1.0,southern metropolitan,191.0
3,h,1800000.0,9.7,1.0,2.0,southern metropolitan,191.0
4,h,1562000.0,9.7,2.0,1.0,southern metropolitan,191.0
3,h,2100000.0,9.7,2.0,2.0,southern metropolitan,191.0
4,h,1950000.0,9.7,2.0,2.0,southern metropolitan,191.0
4,h,2250000.0,9.7,2.0,3.0,southern metropolitan,191.0
4,h,2250000.0,9.7,3.0,1.0,southern metropolitan,191.0
5,h,2000000.0,9.7,2.0,2.0,southern metropolitan,191.0
3,h,1600000.0,17.3,2.0,3.0,southern metropolitan,191.0
3,h,1540000.0,17.3,2.0,2.0,southern metropolitan,191.0
3,h,1905000.0,17.3,1.0,2.0,southern metropolitan,191.0
4,h,1800000.0,17.3,2.0,2.0,southern metropolitan,191.0
3,h,815000.0,8.8,1.0,2.0,eastern metropolitan,202.0
3,t,1300000.0,11.4,2.0,2.0,southern metropolitan,191.0
3,t,1002500.0,11.4,2.0,2.0,southern metropolitan,191.0
4,h,1390000.0,11.4,2.0,2.0,southern metropolitan,191.0
3,h,1395000.0,11.4,1.0,2.0,southern metropolitan,191.0
3,h,1526000.0,11.4,1.0,2.0,southern metropolitan,191.0
4,h,1660000.0,11.4,2.0,3.0,southern metropolitan,191.0
4,h,2050000.0,11.4,2.0,3.0,southern metropolitan,191.0
4,t,1280000.0,11.4,3.0,2.0,southern metropolitan,191.0
2,h,1610000.0,13.8,1.0,2.0,southern metropolitan,191.0
4,h,1250000.0,13.8,2.0,3.0,southern metropolitan,191.0
4,t,1150000.0,13.8,3.0,2.0,southern metropolitan,191.0
5,h,2250000.0,24.7,3.0,2.0,eastern victoria,95.0
3,u,1165000.0,17.3,2.0,2.0,southern metropolitan,191.0
4,h,2250000.0,17.3,2.0,2.0,southern metropolitan,191.0
3,h,1125000.0,13.4,2.0,2.0,eastern metropolitan,202.0
3,u,775000.0,13.4,2.0,2.0,eastern metropolitan,202.0
4,h,980000.0,13.4,3.0,2.0,eastern metropolitan,202.0
3,h,1070000.0,13.4,1.0,3.0,eastern metropolitan,202.0
3,h,910000.0,8.6,1.0,2.0,western metropolitan,229.0
2,t,615000.0,8.6,1.0,2.0,western metropolitan,229.0
2,h,1335000.0,10.5,1.0,1.0,southern metropolitan,191.0
4,h,2250000.0,10.5,2.0,2.0,southern metropolitan,191.0
3,u,1715000.0,10.5,2.0,2.0,southern metropolitan,191.0
3,t,1900000.0,10.5,2.0,2.0,southern metropolitan,191.0
3,u,1220000.0,10.5,2.0,2.0,southern metropolitan,191.0
5,h,2250000.0,10.5,2.0,2.0,southern metropolitan,191.0
4,t,1650000.0,10.3,3.0,1.0,southern metropolitan,191.0
4,h,2250000.0,10.3,2.0,3.0,southern metropolitan,191.0
4,h,1900000.0,10.3,2.0,2.0,southern metropolitan,191.0
4,t,1125000.0,10.3,2.0,2.0,southern metropolitan,191.0
2,u,1000000.0,10.3,2.0,2.0,southern metropolitan,191.0
